date,day,team,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,month,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing ,department_sweing,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_5,day_of_week_6
2015-01-28,Wednesday,9,1.2851523337948807,0.15286446126306708,0.7147404616052115,63,0.0,0,0,58.0,0.750593103,1,0,0,1,0,0,1,0,1,0,0,0
2015-01-28,Wednesday,7,0.7750344071841395,-0.12056507616302833,0.6071950912794224,0,0.0,0,0,55.0,0.773333333,1,0,0,1,0,0,1,0,1,0,0,0
2015-01-28,Wednesday,7,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.406354167,1,0,0,1,0,1,0,0,1,0,0,0
2015-01-28,Wednesday,6,0.34079423668216463,-0.44052058199932326,-0.8267431797310992,23,0.0,0,0,32.0,0.437995338,1,0,0,1,0,0,1,0,1,0,0,0
2015-01-28,Wednesday,8,2.1051806136691367,-0.565782804642168,0.49964972095363325,0,0.0,0,0,52.0,0.467693269,1,0,0,1,0,0,1,0,1,0,0,0
2015-01-28,Wednesday,11,0.4605531047574463,0.20511670270836804,0.39210435062784416,46,0.0,0,0,54.0,0.500567308,1,0,0,1,0,0,1,0,1,0,0,0
2015-01-28,Wednesday,8,-0.9975796782965537,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.553333333,1,0,0,1,0,1,0,0,1,0,0,0
2015-01-28,Wednesday,4,-0.9838668308070176,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.722638889,1,0,0,1,0,1,0,0,1,0,0,0
2015-01-28,Wednesday,12,0.01808522576174964,0.216569248778571,-0.28901632810215366,45,0.0,0,0,35.0,0.750283333,1,0,0,1,0,0,1,0,1,0,0,0
2015-01-28,Wednesday,11,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.773333333,1,0,0,1,0,1,0,0,1,0,0,0
2015-01-28,Wednesday,4,0.6817870442552945,0.15429602952184246,0.660967776442317,50,0.0,0,0,56.5,0.800489676,1,0,0,1,0,0,1,0,1,0,0,0
2015-01-28,Wednesday,5,0.5236322032093119,-0.058291856906299795,0.7147404616052115,88,0.0,0,0,58.0,0.800534483,1,0,0,1,0,0,1,0,1,0,0,0
2015-01-28,Wednesday,10,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.840533333,1,0,0,1,0,1,0,0,1,0,0,0
2015-01-28,Wednesday,1,0.7201830172259955,0.5307984815797644,0.7147404616052115,81,0.0,0,0,58.0,0.850362069,1,0,0,1,0,0,1,0,1,0,0,0
2015-01-28,Wednesday,10,0.6817870442552945,0.03476007991409917,0.6430435480546854,60,0.0,0,0,56.0,0.850532143,1,0,0,1,0,0,1,0,1,0,0,0
2015-01-28,Wednesday,2,-1.0167776647819042,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.902222222,1,0,0,1,0,1,0,0,1,0,0,0
2015-01-28,Wednesday,1,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.9456,1,0,0,1,0,1,0,0,1,0,0,0
2015-01-28,Wednesday,6,-1.1118534073760207,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.977555556,1,0,0,1,0,1,0,0,1,0,0,0
2015-01-28,Wednesday,3,0.6817870442552945,0.16002230255694394,0.6788920048299485,113,0.0,0,0,57.0,1.000230409,1,0,0,1,0,0,1,0,1,0,0,0
2015-01-28,Wednesday,2,0.6817870442552945,0.30962118559896995,0.6788920048299485,90,0.0,0,0,57.0,1.000230409,1,0,0,1,0,0,1,0,1,0,0,0
2015-01-28,Wednesday,12,-1.0039790071250039,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.755555556,1,0,0,1,0,1,0,0,1,0,0,0
2015-01-29,Thursday,5,0.5236322032093119,-0.07976538078793033,0.7505889183804746,81,0.0,0,0,59.0,0.800473729,1,0,0,0,1,0,1,0,0,1,0,0
2015-01-29,Thursday,2,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.773333333,1,0,0,0,1,1,0,0,0,1,0,0
2015-01-29,Thursday,12,0.01808522576174964,0.2215797376842848,-0.10977404422583845,45,0.0,0,0,35.0,0.750646667,1,0,0,0,1,0,1,0,0,1,0,0
2015-01-29,Thursday,9,1.2851523337948807,0.03118115926716075,0.7147404616052115,53,0.0,0,0,58.0,0.850170115,1,0,0,0,1,0,1,0,0,1,0,0
2015-01-29,Thursday,11,0.4605531047574463,0.3396841190332527,-0.07392558745057541,46,0.0,0,0,51.0,0.60059761,1,0,0,0,1,0,1,0,0,1,0,0
2015-01-29,Thursday,6,0.34079423668216463,-0.29306905134546024,-0.18147095777636452,23,0.0,0,0,33.0,0.500117677,1,0,0,0,1,0,1,0,0,1,0,0
2015-01-29,Thursday,3,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.4925,1,0,0,0,1,1,0,0,0,1,0,0
2015-01-29,Thursday,12,-1.0039790071250039,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.634666667,1,0,0,0,1,1,0,0,0,1,0,0
2015-01-29,Thursday,1,0.7201830172259955,0.3239368681867236,0.7147404616052115,81,0.0,0,0,58.0,0.850362069,1,0,0,0,1,0,1,0,0,1,0,0
2015-01-29,Thursday,7,0.7750344071841395,-0.21218544472465192,0.6071950912794224,0,0.0,0,0,55.0,0.48792,1,0,0,0,1,0,1,0,0,1,0,0
2015-01-29,Thursday,10,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.85695,1,0,0,0,1,1,0,0,0,1,0,0
2015-01-29,Thursday,11,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.864583333,1,0,0,0,1,1,0,0,0,1,0,0
2015-01-29,Thursday,8,-0.9975796782965537,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.877552083,1,0,0,0,1,1,0,0,0,1,0,0
2015-01-29,Thursday,6,-1.1118534073760207,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.899,1,0,0,0,1,1,0,0,0,1,0,0
2015-01-29,Thursday,10,0.6817870442552945,-0.02751313934262937,0.6430435480546854,88,0.0,0,0,56.0,0.900129762,1,0,0,0,1,0,1,0,0,1,0,0
2015-01-29,Thursday,4,0.6817870442552945,0.22730601071938625,0.69681623321758,88,0.0,0,0,57.5,0.9008,1,0,0,0,1,0,1,0,0,1,0,0
2015-01-29,Thursday,3,0.6817870442552945,0.11492790240551981,0.6788920048299485,100,0.0,0,0,57.0,0.950185965,1,0,0,0,1,0,1,0,0,1,0,0
2015-01-29,Thursday,4,-0.9838668308070176,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.989,1,0,0,0,1,1,0,0,0,1,0,0
2015-01-29,Thursday,2,0.6817870442552945,0.2072640550965311,0.6788920048299485,113,0.0,0,0,57.0,1.000230409,1,0,0,0,1,0,1,0,0,1,0,0
2015-01-29,Thursday,1,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.853666667,1,0,0,0,1,1,0,0,0,1,0,0
2015-01-31,Saturday,10,0.6817870442552945,-0.0074711837197742065,0.6430435480546854,93,0.0,0,0,56.0,0.920236905,1,0,0,0,1,0,1,0,0,0,1,0
2015-01-31,Saturday,4,0.6817870442552945,0.21871660116673405,0.6251193196670539,88,0.0,0,0,57.5,0.900537069,1,0,0,0,1,0,1,0,0,0,1,0
2015-01-31,Saturday,9,1.2851523337948807,-0.03180784411895547,0.6788920048299485,81,0.0,0,0,57.0,0.850610526,1,0,0,0,1,0,1,0,0,0,1,0
2015-01-31,Saturday,1,0.7201830172259955,0.268821490223872,0.7147404616052115,81,0.0,0,0,58.0,0.850362069,1,0,0,0,1,0,1,0,0,0,1,0
2015-01-31,Saturday,12,0.01808522576174964,0.05909674031328044,-0.10977404422583845,45,0.0,0,0,35.0,0.750646667,1,0,0,0,1,0,1,0,0,0,1,0
2015-01-31,Saturday,8,0.7750344071841395,0.012570771903080955,0.5713466345041593,0,0.0,0,0,54.0,0.773333333,1,0,0,0,1,0,1,0,0,0,1,0
2015-01-31,Saturday,11,0.4605531047574463,0.20797983922591878,0.5713466345041593,49,0.0,0,0,54.0,0.650148148,1,0,0,0,1,0,1,0,0,0,1,0
2015-01-31,Saturday,6,0.34079423668216463,-0.23437475273567016,-0.18147095777636452,23,0.0,0,0,33.0,0.600710606,1,0,0,0,1,0,1,0,0,0,1,0
2015-01-31,Saturday,7,0.7750344071841395,-0.012481672625487997,0.6430435480546854,0,0.0,0,0,56.0,0.388830357,1,0,0,0,1,0,1,0,0,0,1,0
2015-01-31,Saturday,6,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.971866667,1,0,0,0,1,1,0,0,0,0,1,0
2015-01-31,Saturday,5,3.2753435994428792,-0.604435147629103,0.39210435062784416,56,0.0,0,0,59.0,0.656763743,1,0,0,0,1,0,1,0,0,0,1,0
2015-01-31,Saturday,11,-1.0167776647819042,-0.0625865616826259,-1.1852277474837296,0,0.0,0,0,5.0,0.971866667,1,0,0,0,1,1,0,0,0,0,1,0
2015-01-31,Saturday,8,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.971866667,1,0,0,0,1,1,0,0,0,0,1,0
2015-01-31,Saturday,7,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.971866667,1,0,0,0,1,1,0,0,0,0,1,0
2015-01-31,Saturday,3,0.6817870442552945,0.006844498867979481,0.7147404616052115,113,0.0,0,0,58.0,1.000457471,1,0,0,0,1,0,1,0,0,0,1,0
2015-01-31,Saturday,2,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.971866667,1,0,0,0,1,1,0,0,0,0,1,0
2015-01-31,Saturday,3,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.971866667,1,0,0,0,1,1,0,0,0,0,1,0
2015-01-31,Saturday,4,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.971866667,1,0,0,0,1,1,0,0,0,0,1,0
2015-01-31,Saturday,2,0.6817870442552945,0.19366415663816508,0.6788920048299485,113,0.0,0,0,57.0,1.000230409,1,0,0,0,1,0,1,0,0,0,1,0
2015-01-31,Saturday,1,-1.0167776647819042,-0.0625865616826259,-0.8267431797310992,0,0.0,0,0,15.0,0.971866667,1,0,0,0,1,1,0,0,0,0,1,0
2015-01-31,Saturday,9,-1.0167776647819042,-0.0625865616826259,-1.2927731178095188,0,0.0,0,0,2.0,0.971866667,1,0,0,0,1,1,0,0,0,0,1,0
2015-01-31,Saturday,12,-1.0039790071250039,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.971866667,1,0,0,0,1,1,0,0,0,0,1,0
2015-01-31,Saturday,5,-1.0167776647819042,-0.0625865616826259,-1.2927731178095188,0,0.0,0,0,2.0,0.971866667,1,0,0,0,1,1,0,0,0,0,1,0
2015-01-31,Saturday,10,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.971866667,1,0,0,0,1,1,0,0,0,0,1,0
2015-02-01,Sunday,9,1.2851523337948807,0.11134898175858139,0.7147404616052115,45,0.0,0,0,58.0,0.750593103,2,0,0,0,0,0,1,0,0,0,0,1
2015-02-01,Sunday,7,0.8408560751339128,0.19581150902632816,0.6430435480546854,0,0.0,0,0,56.0,0.411553571,2,0,0,0,0,0,1,0,0,0,0,1
2015-02-01,Sunday,8,0.8408560751339128,0.04979154663124054,0.6071950912794224,0,0.0,0,0,55.0,0.466821212,2,0,0,0,0,0,1,0,0,0,0,1
2015-02-01,Sunday,6,0.34079423668216463,-0.17568045412588001,-0.18147095777636452,26,0.0,0,0,33.0,0.651007071,2,0,0,0,0,0,1,0,0,0,0,1
2015-02-01,Sunday,11,0.4605531047574463,0.046928410113689804,0.4638012641783702,75,0.0,0,0,54.0,0.700508929,2,0,0,0,0,0,1,0,0,0,0,1
2015-02-01,Sunday,12,-1.0039790071250039,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.702666667,2,0,0,0,0,1,0,0,0,0,0,1
2015-02-01,Sunday,12,0.01808522576174964,0.1070542769822553,-0.9342885500568884,45,0.0,0,0,35.0,0.750450658,2,0,0,0,0,0,1,0,0,0,0,1
2015-02-01,Sunday,6,-1.1118534073760207,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.773333333,2,0,0,0,0,1,0,0,0,0,0,1
2015-02-01,Sunday,4,-0.9838668308070176,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.845069444,2,0,0,0,0,1,0,0,0,0,0,1
2015-02-01,Sunday,7,-1.0167776647819042,-0.0625865616826259,-0.7191978094053102,0,0.0,0,0,18.0,0.892194444,2,0,0,0,0,1,0,0,0,0,0,1
2015-02-01,Sunday,10,0.6817870442552945,0.11134898175858139,0.6430435480546854,75,0.0,0,0,56.0,0.850532143,2,0,0,0,0,0,1,0,0,0,0,1
2015-02-01,Sunday,8,-0.9975796782965537,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,1.0115625,2,0,0,0,0,1,0,0,0,0,0,1
2015-02-01,Sunday,2,0.6817870442552945,0.19294837250877742,0.69681623321758,113,0.0,0,0,57.5,1.000671304,2,0,0,0,0,0,1,0,0,0,0,1
2015-02-01,Sunday,1,0.7201830172259955,0.3260842205748867,-0.45033438359083733,113,0.0,0,0,58.5,1.000402055,2,0,0,0,0,0,1,0,0,0,0,1
2015-02-01,Sunday,4,0.6817870442552945,0.24734796634224143,0.7326646899928431,60,0.0,0,0,58.5,0.85011396,2,0,0,0,0,0,1,0,0,0,0,1
2015-02-01,Sunday,3,0.6817870442552945,-0.0017449106846727316,0.6788920048299485,100,0.0,0,0,57.0,0.950185965,2,0,0,0,0,0,1,0,0,0,0,1
2015-02-01,Sunday,2,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.912766667,2,0,0,0,0,1,0,0,0,0,0,1
2015-02-01,Sunday,10,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.8865,2,0,0,0,0,1,0,0,0,0,0,1
2015-02-01,Sunday,1,-1.0167776647819042,-0.0625865616826259,-0.6833493526300471,0,0.0,0,0,19.0,0.950438596,2,0,0,0,0,1,0,0,0,0,0,1
2015-02-02,Monday,12,-1.0039790071250039,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.740444444,2,0,0,0,0,1,0,0,0,0,0,0
2015-02-02,Monday,6,-1.1118534073760207,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.773333333,2,0,0,0,0,1,0,0,0,0,0,0
2015-02-02,Monday,7,0.8408560751339128,1.1248993089715424,0.6430435480546854,0,0.0,0,0,56.0,0.773333333,2,0,0,0,0,0,1,0,0,0,0,0
2015-02-02,Monday,5,1.374742937393183,-0.20574338756016278,0.7147404616052115,0,0.0,0,0,58.0,0.500801724,2,0,0,0,0,0,1,0,0,0,0,0
2015-02-02,Monday,1,-1.0167776647819042,-0.0625865616826259,-0.6833493526300471,0,0.0,0,0,19.0,0.504596491,2,0,0,0,0,1,0,0,0,0,0,0
2015-02-02,Monday,8,-0.9975796782965537,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.561979167,2,0,0,0,0,1,0,0,0,0,0,0
2015-02-02,Monday,6,0.34079423668216463,1.3296135699764202,-0.18147095777636452,30,0.0,0,0,33.0,0.700354545,2,0,0,0,0,0,1,0,0,0,0,0
2015-02-02,Monday,11,0.5016916472260544,6.202671922847775,0.5713466345041593,60,0.0,0,0,54.0,0.700398148,2,0,0,0,0,0,1,0,0,0,0,0
2015-02-02,Monday,8,0.8408560751339128,0.2208639535548971,0.6071950912794224,0,0.0,0,0,55.0,0.773333333,2,0,0,0,0,0,1,0,0,0,0,0
2015-02-02,Monday,9,1.2851523337948807,5.630044619337627,0.7147404616052115,55,0.0,0,0,58.0,0.799963218,2,0,0,0,0,0,1,0,0,0,0,0
2015-02-02,Monday,12,0.01808522576174964,7.969942938305967,-0.28901632810215366,63,0.0,0,0,35.0,0.800401961,2,0,0,0,0,0,1,0,0,0,0,0
2015-02-02,Monday,4,-0.9838668308070176,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.809236111,2,0,0,0,0,1,0,0,0,0,0,0
2015-02-02,Monday,10,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.85695,2,0,0,0,0,1,0,0,0,0,0,0
2015-02-02,Monday,10,0.6817870442552945,14.61170387489429,0.6430435480546854,88,0.0,0,0,56.0,0.900129762,2,0,0,0,0,0,1,0,0,0,0,0
2015-02-02,Monday,3,0.6817870442552945,14.415579023442065,0.6788920048299485,70,0.0,0,0,57.0,0.90014152,2,0,0,0,0,0,1,0,0,0,0,0
2015-02-02,Monday,2,0.6817870442552945,14.500757334839198,0.7326646899928431,88,0.0,0,0,58.5,0.900158405,2,0,0,0,0,0,1,0,0,0,0,0
2015-02-02,Monday,9,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.994270833,2,0,0,0,0,1,0,0,0,0,0,0
2015-02-02,Monday,1,0.7201830172259955,11.277581400206456,0.7326646899928431,113,0.0,0,0,58.5,1.000602279,2,0,0,0,0,0,1,0,0,0,0,0
2015-02-02,Monday,4,0.6817870442552945,15.744074367585606,0.4100285790154756,50,0.0,0,0,56.5,0.800393224,2,0,0,0,0,0,1,0,0,0,0,0
2015-02-03,Tuesday,9,1.2851523337948807,-0.04039725367160769,0.7147404616052115,34,0.0,0,0,58.0,0.750593103,2,0,0,0,0,0,1,1,0,0,0,0
2015-02-03,Tuesday,11,0.9368460075606648,-0.12915448571568056,0.3562558938525811,60,0.0,0,0,54.0,0.700513566,2,0,0,0,0,0,1,1,0,0,0,0
2015-02-03,Tuesday,6,0.34079423668216463,-0.15277536198547412,-0.16354672938873302,30,0.0,0,0,33.5,0.700184577,2,0,0,0,0,0,1,1,0,0,0,0
2015-02-03,Tuesday,12,-1.0039790071250039,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.778222222,2,0,0,0,0,1,0,1,0,0,0,0
2015-02-03,Tuesday,7,0.8408560751339128,0.3668839159499847,0.6430435480546854,0,0.0,0,0,56.0,0.541517857,2,0,0,0,0,0,1,1,0,0,0,0
2015-02-03,Tuesday,4,-0.9838668308070176,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.5375,2,0,0,0,0,1,0,1,0,0,0,0
2015-02-03,Tuesday,6,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.495416667,2,0,0,0,0,1,0,1,0,0,0,0
2015-02-03,Tuesday,8,0.8408560751339128,0.16932749623898383,0.6251193196670539,0,0.0,0,0,55.5,0.586465465,2,0,0,0,0,0,1,1,0,0,0,0
2015-02-03,Tuesday,12,0.01808522576174964,-0.06974440297650275,-0.7550462661805731,50,0.0,0,0,35.0,0.800259023,2,0,0,0,0,0,1,1,0,0,0,0
2015-02-03,Tuesday,5,1.374742937393183,-0.509235858420541,0.7147404616052115,0,0.0,0,0,58.0,0.415172414,2,0,0,0,0,0,1,1,0,0,0,0
2015-02-03,Tuesday,9,-1.0167776647819042,-0.0625865616826259,-0.9701370068321514,0,0.0,0,0,11.0,0.919954545,2,0,0,0,0,1,0,1,0,0,0,0
2015-02-03,Tuesday,2,-1.0167776647819042,-0.0625865616826259,-0.6475008958547841,0,0.0,0,0,20.0,1.001416667,2,0,0,0,0,1,0,1,0,0,0,0
2015-02-03,Tuesday,1,0.6817870442552945,0.2673899219650966,0.69681623321758,113,0.0,0,0,57.5,1.000018551,2,0,0,0,0,0,1,1,0,0,0,0
2015-02-03,Tuesday,10,0.6817870442552945,0.044065273596139064,0.6430435480546854,90,0.0,0,0,56.0,0.999995238,2,0,0,0,0,0,1,1,0,0,0,0
2015-02-03,Tuesday,4,0.6817870442552945,-0.5629196681246172,0.2666347519144235,63,0.0,0,0,56.5,0.800434622,2,0,0,0,0,0,1,1,0,0,0,0
2015-02-03,Tuesday,8,-0.9975796782965537,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.976979167,2,0,0,0,0,1,0,1,0,0,0,0
2015-02-03,Tuesday,3,0.6817870442552945,-0.010334320237324944,0.6788920048299485,100,0.0,0,0,57.0,0.950185965,2,0,0,0,0,0,1,1,0,0,0,0
2015-02-03,Tuesday,2,0.6817870442552945,0.23303228375448773,0.7147404616052115,100,0.0,0,0,58.0,0.949981609,2,0,0,0,0,0,1,1,0,0,0,0
2015-02-03,Tuesday,1,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.99485,2,0,0,0,0,1,0,1,0,0,0,0
2015-02-04,Wednesday,4,1.374742937393183,-0.6008562269821646,0.4458770357907387,23,0.0,15,0,55.5,0.350706422,2,0,0,0,0,0,1,0,1,0,0,0
2015-02-04,Wednesday,6,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.531666667,2,0,0,0,0,0,0,0,1,0,0,0
2015-02-04,Wednesday,5,1.374742937393183,-0.5729406459360449,0.37418012224021263,0,0.0,10,0,58.5,0.650834808,2,0,0,0,0,0,1,0,1,0,0,0
2015-02-04,Wednesday,12,-1.0039790071250039,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.687555556,2,0,0,0,0,1,0,0,1,0,0,0
2015-02-04,Wednesday,8,1.2851523337948807,0.08701232135940012,0.6788920048299485,0,0.0,0,0,57.0,0.700135088,2,0,0,0,0,0,1,0,1,0,0,0
2015-02-04,Wednesday,11,-0.45820767704146903,-0.06043920929446285,0.4638012641783702,60,0.0,0,0,53.0,0.700278846,2,0,0,0,0,0,1,0,1,0,0,0
2015-02-04,Wednesday,7,0.8408560751339128,0.24663218221285374,0.7147404616052115,0,0.0,0,0,58.0,0.700612069,2,0,0,0,0,0,1,0,1,0,0,0
2015-02-04,Wednesday,9,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.755166667,2,0,0,0,0,0,0,0,1,0,0,0
2015-02-04,Wednesday,7,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.779791667,2,0,0,0,0,0,0,0,1,0,0,0
2015-02-04,Wednesday,6,0.34079423668216463,-0.13273340636261896,-0.3607132416526797,30,0.0,0,0,33.0,0.700710417,2,0,0,0,0,0,1,0,1,0,0,0
2015-02-04,Wednesday,12,0.01808522576174964,-0.02321843456630326,-0.1456225010011015,38,0.0,0,0,34.0,0.800401961,2,0,0,0,0,0,1,0,1,0,0,0
2015-02-04,Wednesday,9,0.6817870442552945,-0.028944707601404735,0.7147404616052115,50,0.0,0,0,58.0,0.799963218,2,0,0,0,0,0,1,0,1,0,0,0
2015-02-04,Wednesday,3,0.6817870442552945,-0.11340723486915148,0.6788920048299485,113,0.0,0,0,57.0,1.000230409,2,0,0,0,0,0,1,0,1,0,0,0
2015-02-04,Wednesday,10,0.6817870442552945,-0.01319745675487568,0.6430435480546854,113,0.0,0,0,56.0,0.999995238,2,0,0,0,0,0,1,0,1,0,0,0
2015-02-04,Wednesday,2,-1.0167776647819042,-0.0625865616826259,-0.7191978094053102,0,0.0,0,0,18.0,0.966759259,2,0,0,0,0,0,0,0,1,0,0,0
2015-02-04,Wednesday,2,0.6817870442552945,0.0977490833002154,0.69681623321758,100,0.0,0,0,57.5,1.05028058,2,0,0,0,0,0,1,0,1,0,0,0
2015-02-04,Wednesday,8,-0.9975796782965537,-0.0625865616826259,-0.46825861197846885,0,0.0,0,0,25.0,0.915766667,2,0,0,0,0,0,0,0,1,0,0,0
2015-02-04,Wednesday,1,0.6817870442552945,0.29029501410550246,0.69681623321758,88,0.0,0,0,57.5,0.900147246,2,0,0,0,0,0,1,0,1,0,0,0
2015-02-04,Wednesday,1,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.929183333,2,0,0,0,0,0,0,0,1,0,0,0
2015-02-05,Thursday,9,1.2851523337948807,-0.04111303780099537,0.7147404616052115,50,0.0,0,0,58.0,0.799963218,2,0,0,0,0,0,1,0,0,1,0,0
2015-02-05,Thursday,8,0.8408560751339128,0.029033806878997696,0.6788920048299485,0,0.0,0,0,57.0,0.496549708,2,0,0,0,0,0,1,0,0,1,0,0
2015-02-05,Thursday,4,1.374742937393183,-0.5078042901617655,0.5354981777288963,23,0.0,0,1,53.0,0.500720126,2,0,0,0,0,0,1,0,0,1,0,0
2015-02-05,Thursday,7,0.8408560751339128,0.3446946079389665,0.7147404616052115,0,0.0,0,0,58.0,0.522844828,2,0,0,0,0,0,1,0,0,1,0,0
2015-02-05,Thursday,5,1.374742937393183,-0.40759451204748975,0.7147404616052115,0,0.0,0,0,58.0,0.562212644,2,0,0,0,0,0,1,0,0,1,0,0
2015-02-05,Thursday,6,0.34079423668216463,-0.25799562900546374,-0.539955525528995,30,0.0,0,0,33.0,0.700079032,2,0,0,0,0,0,1,0,0,1,0,0
2015-02-05,Thursday,11,-0.45820767704146903,-0.3281424736854568,-0.611652439079521,34,0.0,0,0,26.0,0.7504,2,0,0,0,0,0,1,0,0,1,0,0
2015-02-05,Thursday,12,0.01808522576174964,-0.03109205998956779,-1.1493792907084666,38,0.0,0,0,34.0,0.800612676,2,0,0,0,0,0,1,0,0,1,0,0
2015-02-05,Thursday,10,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.771583333,2,0,0,0,0,0,0,0,0,1,0,0
2015-02-05,Thursday,7,-1.0167776647819042,-0.0625865616826259,-1.0059854636074144,0,0.0,0,0,10.0,0.8471,2,0,0,0,0,0,0,0,0,1,0,0
2015-02-05,Thursday,1,0.6817870442552945,0.2566531600242813,0.69681623321758,113,0.0,0,0,57.5,1.000018551,2,0,0,0,0,0,1,0,0,1,0,0
2015-02-05,Thursday,10,0.6817870442552945,-0.0625865616826259,0.6430435480546854,113,0.0,0,0,56.0,0.999995238,2,0,0,0,0,0,1,0,0,1,0,0
2015-02-05,Thursday,2,-1.0167776647819042,-0.0625865616826259,-0.575803982304258,0,0.0,0,0,22.0,0.999924242,2,0,0,0,0,0,0,0,0,1,0,0
2015-02-05,Thursday,2,0.6817870442552945,0.12423309608755971,0.660967776442317,113,0.0,0,0,56.5,1.000446018,2,0,0,0,0,0,1,0,0,1,0,0
2015-02-05,Thursday,6,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,0,0.0,0,0,8.0,0.9425,2,0,0,0,0,0,0,0,0,1,0,0
2015-02-05,Thursday,12,-1.0039790071250039,-0.0625865616826259,-1.0418339203826774,0,0.0,0,0,9.0,0.906666667,2,0,0,0,0,0,0,0,0,1,0,0
2015-02-05,Thursday,3,0.6817870442552945,-0.045407742577321476,0.6788920048299485,100,0.0,0,0,57.0,0.950185965,2,0,0,0,0,0,1,0,0,1,0,0
2015-02-05,Thursday,1,-1.0167776647819042,-0.0625865616826259,-0.9342885500568884,0,0.0,0,0,12.0,0.845458333,2,0,0,0,0,0,0,0,0,1,0,0
2015-02-07,Saturday,8,0.8408560751339128,-0.33959501975565975,0.6788920048299485,0,0.0,37,0,57.0,0.365318713,2,0,0,0,0,0,1,0,0,0,1,0
